10625, 1347, 2269.75, 775.47, 2388.27, 1043.52, 1, 0.46
10650, 1352, 2055.87, 715.03, 2166.08, 934.45, 1, 0.85
10650, 1347, 2269.60, 774.48, 2386.42, 1044.96, 1, 0.27
10650, 1320, 3803.80, 945.48, 3973.69, 1210.08, 0, 0.44
10675, 1352, 2057.69, 714.54, 2165.47, 940.06, 1, 0.87
10675, 1320, 3803.38, 944.33, 3973.34, 1213.15, 0, 0.60
10700, 1352, 2058.05, 716.91, 2165.69, 944.40, 1, 0.89
10700, 1320, 3801.19, 946.97, 3972.58, 1218.72, 0, 0.91
10700, 1380, 1871.92, 661.78, 1992.16, 876.27, 0, 0.86
10700, 1347, 2268.39, 769.69, 2389.45, 1041.22, 1, 0.70
10725, 1352, 2056.66, 714.60, 2166.41, 954.22, 1, 0.80
10725, 1320, 3801.76, 948.60, 3972.70, 1219.58, 0, 0.90
10725, 1380, 1870.14, 648.89, 1997.94, 837.61, 0, 0.31
10725, 1381, 2053.68, 715.93, 2167.68, 960.51, 1, 0.82
10725, 1347, 2267.76, 767.04, 2387.73, 1044.66, 1, 0.44
10750, 1352, 2052.01, 712.78, 2166.87, 962.11, 1, 0.27
10750, 1320, 3802.97, 950.18, 3971.42, 1220.15, 0, 0.89
10750, 1381, 2051.45, 711.28, 2167.14, 959.74, 1, 0.80
10750, 1347, 2267.51, 767.27, 2387.47, 1046.48, 1, 0.65
10750, 1384, 2610.11, 721.98, 2729.75, 975.75, 0, 0.88
10775, 1352, 2052.66, 713.56, 2167.58, 964.83, 1, 0.62
10775, 1320, 3805.17, 951.56, 3969.62, 1220.37, 0, 0.72
10775, 1381, 2053.77, 710.44, 2167.70, 958.46, 1, 0.75
10775, 1347, 2266.70, 768.43, 2386.63, 1049.86, 1, 0.86
10775, 1384, 2610.98, 732.00, 2727.06, 974.65, 0, 0.86
10775, 1388, 2512.16, 616.27, 2672.02, 794.92, 0, 0.57
10800, 1320, 3802.32, 951.53, 3970.67, 1220.64, 0, 0.84
10800, 1347, 2267.21, 766.47, 2388.64, 1044.90, 1, 0.73
10800, 1384, 2605.93, 729.20, 2727.70, 976.35, 0, 0.92
10825, 1320, 3801.24, 951.72, 3971.48, 1220.91, 0, 0.80
10825, 1347, 2267.56, 767.65, 2387.74, 1044.04, 1, 0.56
10825, 1384, 2603.36, 728.25, 2727.25, 976.15, 0, 0.86
10825, 1352, 2055.44, 713.70, 2165.60, 951.37, 1, 0.87
10850, 1320, 3801.13, 951.59, 3972.96, 1219.69, 0, 0.90
10850, 1347, 2267.30, 767.14, 2387.76, 1044.99, 1, 0.65
10850, 1384, 2603.87, 728.71, 2727.71, 976.59, 0, 0.80
10850, 1396, 1643.08, 569.89, 1751.42, 709.97, 0, 0.61
10850, 1352, 2056.39, 714.05, 2165.99, 954.51, 1, 0.79
10875, 1320, 3800.47, 952.11, 3973.25, 1218.78, 0, 0.81
10875, 1347, 2267.26, 766.59, 2388.23, 1046.06, 1, 0.84
10875, 1384, 2605.08, 731.00, 2727.32, 974.87, 0, 0.76
10875, 1396, 1658.87, 566.33, 1761.97, 709.75, 0, 0.57
10875, 1352, 2056.11, 714.36, 2164.97, 952.62, 1, 0.84
10875, 1397, 2054.47, 716.36, 2165.69, 961.12, 1, 0.32
10900, 1320, 3801.30, 951.52, 3971.42, 1218.91, 0, 0.85
10900, 1347, 2267.28, 767.09, 2387.35, 1045.14, 1, 0.87
10900, 1384, 2603.97, 731.53, 2727.18, 974.60, 0, 0.65
10900, 1396, 1654.36, 568.38, 1754.48, 711.43, 0, 0.57
10925, 1320, 3803.06, 950.72, 3971.44, 1220.37, 0, 0.89
10925, 1347, 2267.37, 767.63, 2387.83, 1044.33, 1, 0.74
10925, 1384, 2604.15, 730.90, 2727.81, 975.42, 0, 0.79
10925, 1396, 1655.81, 568.66, 1754.16, 710.80, 0, 0.76
10925, 1400, 1892.27, 633.72, 1987.70, 743.06, 0, 0.47
10925, 1323, 330.69, 496.51, 415.04, 660.06, 0, 0.77
10925, 1352, 2055.00, 717.84, 2168.39, 964.93, 1, 0.76
10950, 1320, 3803.30, 950.43, 3971.80, 1219.78, 0, 0.73
10950, 1347, 2266.58, 766.08, 2387.61, 1047.85, 1, 0.85
10950, 1384, 2605.36, 730.66, 2727.72, 974.74, 0, 0.60
10950, 1396, 1654.14, 568.86, 1753.52, 711.01, 0, 0.54
10950, 1400, 1889.96, 634.22, 1986.90, 743.49, 0, 0.25
10950, 1352, 2055.72, 712.84, 2169.26, 949.27, 1, 0.85
10975, 1320, 3802.40, 950.83, 3972.14, 1220.37, 0, 0.86
10975, 1384, 2605.18, 729.46, 2727.86, 974.40, 0, 0.84
10975, 1396, 1654.84, 570.32, 1751.95, 709.13, 0, 0.36
10975, 1352, 2052.68, 701.33, 2170.07, 916.96, 1, 0.91
11000, 1320, 3803.13, 951.82, 3971.99, 1221.24, 0, 0.89
11000, 1384, 2605.31, 729.10, 2727.58, 975.50, 0, 0.75
11000, 1396, 1654.29, 569.88, 1752.25, 710.32, 0, 0.49
11000, 1352, 2052.28, 696.52, 2168.09, 915.41, 1, 0.77
11025, 1320, 3802.33, 953.27, 3971.02, 1218.78, 0, 0.80
11025, 1384, 2605.10, 729.28, 2727.81, 974.48, 0, 0.58
11025, 1396, 1652.79, 556.47, 1753.67, 707.68, 0, 0.73
11025, 1352, 2050.78, 697.86, 2163.97, 927.67, 1, 0.80
11025, 1347, 2256.82, 763.54, 2378.53, 1025.69, 1, 0.76
11050, 1320, 3800.67, 953.79, 3971.28, 1218.92, 0, 0.70
11050, 1384, 2605.90, 729.52, 2726.96, 972.97, 0, 0.74
11050, 1396, 1654.51, 554.99, 1754.50, 706.33, 0, 0.68
11050, 1352, 2050.91, 698.15, 2163.38, 911.36, 1, 0.78
11075, 1320, 3808.55, 955.08, 3971.37, 1219.20, 0, 0.55
11075, 1384, 2606.33, 728.92, 2727.08, 973.46, 0, 0.76
11075, 1396, 1654.79, 565.05, 1754.16, 707.94, 0, 0.36
11075, 1352, 2052.91, 697.30, 2164.50, 905.36, 1, 0.58
11100, 1320, 3803.83, 954.96, 3970.96, 1219.54, 0, 0.77
11100, 1384, 2605.38, 729.68, 2726.26, 973.56, 0, 0.69
11100, 1396, 1654.74, 567.36, 1753.94, 708.27, 0, 0.65
11100, 1352, 2048.48, 697.51, 2163.35, 915.70, 1, 0.56
11125, 1320, 3802.01, 953.65, 3972.98, 1219.66, 0, 0.79
11125, 1384, 2604.78, 730.53, 2726.16, 973.10, 0, 0.54
11125, 1396, 1654.69, 569.33, 1754.24, 709.30, 0, 0.48
11125, 1352, 2048.26, 698.42, 2164.14, 927.43, 1, 0.75
11125, 1347, 2257.43, 758.51, 2377.50, 1024.34, 1, 0.26
11150, 1320, 3802.28, 955.00, 3970.87, 1219.32, 0, 0.78
11150, 1384, 2606.74, 729.59, 2726.75, 973.04, 0, 0.72
11150, 1396, 1654.41, 569.22, 1753.63, 710.58, 0, 0.67
11150, 1352, 2049.55, 700.02, 2163.21, 928.19, 1, 0.83
11150, 1400, 1887.30, 632.18, 1986.51, 747.16, 0, 0.27
11175, 1320, 3801.73, 954.36, 3972.29, 1220.02, 0, 0.57
11175, 1384, 2606.41, 729.28, 2727.07, 974.56, 0, 0.76
11175, 1396, 1655.77, 566.75, 1754.37, 707.22, 0, 0.80
11175, 1352, 2052.48, 700.38, 2163.41, 920.19, 1, 0.88
11175, 1400, 1896.60, 618.59, 2000.84, 737.23, 0, 0.79
11200, 1320, 3803.11, 955.13, 3972.04, 1220.90, 0, 0.59
11200, 1384, 2606.15, 728.76, 2727.01, 974.44, 0, 0.71
11200, 1396, 1657.17, 570.21, 1752.88, 711.10, 0, 0.55
11200, 1352, 2054.41, 700.31, 2164.44, 915.87, 1, 0.85
11200, 1400, 1914.23, 603.99, 2019.68, 732.20, 0, 0.67
11225, 1320, 3803.01, 954.90, 3973.09, 1222.16, 0, 0.75
11225, 1384, 2607.40, 729.08, 2726.87, 972.95, 0, 0.66
11225, 1396, 1659.55, 570.46, 1756.04, 709.23, 0, 0.66
11225, 1352, 2054.19, 700.11, 2164.66, 917.14, 1, 0.80
11250, 1320, 3803.25, 955.21, 3974.98, 1222.26, 0, 0.79
11250, 1384, 2607.24, 728.96, 2727.41, 974.85, 0, 0.72
11250, 1396, 1658.09, 569.68, 1753.41, 710.22, 0, 0.70
11250, 1352, 2054.31, 699.61, 2164.38, 922.85, 1, 0.87
11250, 1400, 1923.20, 554.77, 2021.47, 717.68, 0, 0.77
11275, 1320, 3805.22, 953.80, 3974.82, 1221.70, 0, 0.80
11275, 1384, 2609.19, 729.32, 2727.76, 974.99, 0, 0.60
11275, 1396, 1658.41, 570.55, 1750.78, 709.97, 0, 0.57
11275, 1352, 2051.91, 699.86, 2164.17, 916.74, 1, 0.75
11275, 1400, 1923.26, 540.71, 2022.66, 712.50, 0, 0.41
11300, 1320, 3803.23, 955.84, 3974.21, 1221.78, 0, 0.71
11300, 1384, 2609.44, 729.01, 2727.36, 973.64, 0, 0.69
11300, 1396, 1657.10, 572.05, 1748.77, 710.12, 0, 0.59
11300, 1352, 2053.63, 698.83, 2164.78, 912.85, 1, 0.83
11300, 1400, 1923.79, 537.23, 2023.56, 711.53, 0, 0.86
11325, 1320, 3803.73, 954.51, 3974.66, 1220.96, 0, 0.78
11325, 1384, 2609.11, 729.47, 2727.38, 974.58, 0, 0.62
11325, 1396, 1655.77, 572.82, 1749.68, 709.41, 0, 0.55
11325, 1352, 2052.47, 699.34, 2164.55, 916.65, 1, 0.79
11325, 1400, 1924.72, 535.92, 2025.51, 710.61, 0, 0.82
11350, 1320, 3809.22, 951.89, 3975.02, 1221.41, 0, 0.75
11350, 1384, 2606.45, 729.93, 2727.07, 973.31, 0, 0.63
11350, 1396, 1656.21, 571.46, 1745.85, 707.99, 0, 0.39
11350, 1352, 2053.40, 699.74, 2165.05, 920.35, 1, 0.77
11350, 1400, 1927.60, 538.19, 2027.89, 708.02, 0, 0.70
11375, 1320, 3808.60, 951.69, 3971.67, 1220.09, 0, 0.82
11375, 1384, 2608.44, 728.37, 2729.04, 971.11, 0, 0.89
11375, 1396, 1655.27, 564.86, 1749.78, 707.97, 0, 0.76
11375, 1352, 2052.94, 700.27, 2164.81, 921.57, 1, 0.82
11375, 1400, 1926.80, 537.82, 2030.17, 711.52, 0, 0.83
11400, 1320, 3809.83, 949.68, 3974.63, 1221.67, 0, 0.86
11400, 1384, 2606.31, 727.84, 2727.11, 970.44, 0, 0.62
11400, 1396, 1669.88, 554.98, 1767.52, 709.23, 0, 0.68
11400, 1352, 2055.89, 680.94, 2163.69, 894.15, 0, 0.55
11425, 1388, 2559.62, 627.56, 2665.48, 844.18, 0, 0.69
11550, 1352, 2098.16, 667.23, 2205.19, 874.55, 0, 0.90
11750, 1522, 1154.73, 324.45, 1219.51, 441.57, 0, 0.61
11775, 1400, 2005.86, 481.31, 2090.40, 661.31, 0, 0.80
12175, 1571, 2928.97, 973.46, 3081.33, 1274.80, 3, 0.60
12200, 1574, 2682.79, 1072.89, 2907.77, 1489.44, 3, 0.93
12225, 1574, 2687.89, 1107.52, 2899.27, 1488.28, 3, 0.97
12250, 1574, 2656.61, 1145.33, 2872.15, 1516.48, 3, 0.97
12350, 1588, 1399.07, 658.27, 1521.61, 867.77, 0, 0.92
12375, 1593, 2209.82, 827.97, 2324.26, 1046.79, 1, 0.84
12400, 1593, 2185.94, 797.58, 2299.32, 1018.95, 1, 0.80
12475, 1613, 2366.00, 862.21, 2496.08, 1132.53, 0, 0.94
12475, 1593, 2175.68, 784.44, 2294.09, 1005.74, 1, 0.81
12500, 1613, 2367.43, 860.38, 2496.78, 1126.22, 0, 0.96
12500, 1593, 2172.41, 785.06, 2289.58, 1008.44, 1, 0.84
12525, 1613, 2367.75, 860.38, 2497.06, 1122.49, 0, 0.96
12525, 1593, 2169.64, 785.01, 2290.65, 1011.63, 1, 0.74
12525, 1619, 2207.07, 967.54, 2355.35, 1255.59, 0, 0.86
12550, 1613, 2368.58, 863.61, 2496.84, 1123.09, 0, 0.95
12550, 1593, 2169.46, 785.71, 2290.22, 1011.26, 1, 0.80
12550, 1619, 2208.28, 966.92, 2353.67, 1254.26, 0, 0.80
12575, 1613, 2365.55, 867.79, 2492.42, 1126.10, 0, 0.96
12575, 1593, 2168.40, 785.96, 2290.89, 1013.44, 1, 0.82
12575, 1619, 2210.56, 969.61, 2352.66, 1254.23, 0, 0.86
12575, 1574, 2515.77, 1438.91, 2731.88, 1884.63, 0, 0.62
12600, 1613, 2363.77, 862.74, 2493.87, 1128.31, 0, 0.96
12600, 1593, 2188.16, 780.90, 2297.51, 1006.29, 1, 0.53
12600, 1619, 2213.67, 973.06, 2347.33, 1249.14, 0, 0.85
12625, 1613, 2366.20, 860.81, 2494.88, 1123.87, 0, 0.95
12625, 1593, 2191.22, 780.60, 2300.86, 1009.25, 1, 0.89
12625, 1619, 2210.83, 970.12, 2353.38, 1250.89, 0, 0.78
12650, 1613, 2365.65, 861.12, 2495.92, 1128.45, 0, 0.96
12650, 1593, 2179.80, 783.56, 2294.79, 1009.22, 1, 0.60
12650, 1619, 2208.99, 970.91, 2353.62, 1251.34, 0, 0.82
12675, 1613, 2365.64, 862.44, 2495.57, 1129.10, 0, 0.96
12675, 1593, 2184.71, 780.71, 2298.13, 1006.97, 1, 0.46
12675, 1619, 2205.19, 971.71, 2351.81, 1257.34, 0, 0.85
12675, 1635, 2729.98, 737.58, 2859.77, 957.80, 3, 0.50
12700, 1613, 2362.02, 863.29, 2492.84, 1131.43, 0, 0.97
12700, 1593, 2192.24, 780.68, 2302.04, 1004.03, 1, 0.53
12700, 1619, 2207.12, 972.55, 2350.50, 1250.51, 0, 0.86
12700, 1638, 2662.40, 802.70, 2792.91, 1046.46, 0, 0.77
12725, 1613, 2361.65, 861.96, 2493.97, 1129.37, 0, 0.95
12725, 1593, 2186.75, 778.50, 2302.38, 1006.62, 1, 0.25
12725, 1619, 2206.33, 970.60, 2352.86, 1247.93, 0, 0.85
12725, 1638, 2661.65, 801.98, 2789.76, 1045.96, 0, 0.57
12750, 1613, 2362.07, 862.57, 2493.73, 1128.47, 0, 0.95
12750, 1619, 2205.96, 972.04, 2353.01, 1257.00, 0, 0.65
12750, 1638, 2660.92, 804.12, 2795.11, 1046.79, 0, 0.89
12775, 1613, 2364.02, 862.24, 2494.47, 1127.52, 0, 0.94
12775, 1619, 2206.84, 969.59, 2355.99, 1249.28, 0, 0.87
12775, 1638, 2663.45, 799.24, 2792.96, 1041.49, 0, 0.77
12775, 1635, 2723.65, 738.23, 2856.33, 962.53, 3, 0.25
12775, 1593, 2175.72, 783.75, 2297.40, 1011.91, 1, 0.83
12800, 1613, 2362.73, 863.43, 2494.45, 1129.78, 0, 0.96
12800, 1619, 2205.76, 972.11, 2354.50, 1250.01, 0, 0.76
12800, 1638, 2663.50, 802.92, 2794.95, 1045.70, 0, 0.87
12800, 1635, 2719.27, 744.23, 2853.43, 956.73, 3, 0.48
12800, 1593, 2176.18, 784.55, 2293.31, 1009.19, 1, 0.35
12825, 1613, 2361.48, 861.21, 2493.41, 1129.82, 0, 0.94
12825, 1619, 2206.91, 972.31, 2352.84, 1244.59, 0, 0.86
12825, 1638, 2666.06, 802.53, 2794.46, 1044.90, 0, 0.77
12825, 1635, 2721.81, 743.20, 2855.97, 960.55, 3, 0.37
12825, 1593, 2170.60, 785.42, 2292.24, 1013.29, 1, 0.72
12850, 1613, 2364.36, 862.34, 2494.73, 1126.84, 0, 0.95
12850, 1619, 2206.42, 967.18, 2357.34, 1245.84, 0, 0.86
12850, 1638, 2665.26, 803.47, 2793.81, 1046.88, 0, 0.85
12850, 1635, 2719.18, 745.54, 2856.57, 956.29, 3, 0.45
12850, 1593, 2169.67, 786.23, 2291.32, 1013.15, 1, 0.51
12875, 1613, 2363.66, 863.04, 2495.71, 1130.69, 0, 0.96
12875, 1619, 2207.24, 971.58, 2355.82, 1247.41, 0, 0.73
12875, 1638, 2665.88, 802.18, 2794.89, 1049.10, 0, 0.84
12875, 1635, 2721.48, 746.94, 2856.59, 958.83, 1, 0.32
12875, 1593, 2170.94, 787.20, 2290.76, 1011.64, 1, 0.67
12900, 1613, 2362.96, 863.24, 2494.97, 1130.82, 0, 0.95
12900, 1619, 2207.65, 971.24, 2355.54, 1248.18, 0, 0.86
12900, 1638, 2665.43, 803.19, 2793.52, 1050.20, 0, 0.90
12900, 1635, 2720.88, 745.95, 2855.29, 960.79, 3, 0.42
12925, 1613, 2361.64, 863.07, 2494.28, 1129.80, 0, 0.95
12925, 1619, 2206.32, 970.82, 2354.66, 1250.90, 0, 0.74
12925, 1638, 2664.60, 802.72, 2792.63, 1051.13, 0, 0.85
12925, 1635, 2719.27, 745.31, 2854.68, 961.86, 3, 0.55
12925, 1593, 2170.88, 787.02, 2292.13, 1011.29, 1, 0.71
12950, 1613, 2361.13, 863.87, 2493.41, 1130.43, 0, 0.95
12950, 1619, 2207.69, 970.39, 2355.18, 1250.37, 0, 0.84
12950, 1638, 2664.39, 803.74, 2793.01, 1052.21, 0, 0.92
12950, 1635, 2712.63, 741.65, 2855.32, 959.11, 0, 0.53
12950, 1593, 2187.31, 782.75, 2299.03, 1007.19, 1, 0.41
12975, 1613, 2360.32, 861.38, 2493.53, 1131.98, 0, 0.95
12975, 1619, 2209.62, 970.92, 2353.93, 1249.45, 0, 0.84
12975, 1638, 2664.47, 802.20, 2794.12, 1051.22, 0, 0.87
12975, 1635, 2717.24, 745.13, 2856.02, 959.79, 3, 0.50
12975, 1593, 2177.66, 785.09, 2292.83, 1009.67, 1, 0.52
13000, 1613, 2358.56, 860.58, 2492.29, 1134.00, 0, 0.96
13000, 1619, 2209.22, 970.31, 2354.84, 1249.93, 0, 0.81
13000, 1638, 2665.22, 803.10, 2791.77, 1051.51, 0, 0.87
13000, 1635, 2717.49, 745.77, 2855.33, 958.58, 3, 0.60
13000, 1593, 2175.04, 785.81, 2291.26, 1010.22, 1, 0.47
13025, 1613, 2359.28, 860.07, 2492.15, 1132.73, 0, 0.96
13025, 1619, 2207.84, 967.98, 2356.99, 1249.64, 0, 0.82
13025, 1638, 2665.82, 804.23, 2792.53, 1053.36, 0, 0.84
13025, 1635, 2714.59, 746.22, 2854.66, 957.09, 1, 0.65
13050, 1613, 2360.75, 863.92, 2491.82, 1132.15, 0, 0.96
13050, 1619, 2208.18, 969.51, 2355.09, 1249.94, 0, 0.82
13050, 1638, 2667.47, 805.19, 2793.25, 1053.77, 0, 0.88
13050, 1635, 2720.05, 744.98, 2853.21, 957.02, 3, 0.59
13050, 1668, 2721.47, 744.52, 2853.00, 956.94, 1, 0.42
13050, 1593, 2175.58, 785.15, 2290.78, 1012.48, 1, 0.34
13075, 1613, 2362.47, 862.85, 2491.91, 1131.87, 0, 0.96
13075, 1619, 2207.59, 969.78, 2354.70, 1250.38, 0, 0.68
13075, 1638, 2667.03, 805.21, 2793.80, 1053.93, 0, 0.83
13075, 1635, 2720.25, 745.21, 2853.29, 957.71, 3, 0.64
13075, 1593, 2187.33, 783.12, 2295.49, 1009.44, 1, 0.70
13100, 1613, 2362.11, 863.50, 2492.44, 1131.86, 0, 0.95
13100, 1619, 2208.13, 970.57, 2354.12, 1250.24, 0, 0.89
13100, 1638, 2667.20, 804.08, 2793.77, 1053.59, 0, 0.89
13100, 1635, 2718.58, 748.38, 2853.11, 958.84, 3, 0.43
13100, 1593, 2179.51, 787.93, 2290.97, 1015.13, 1, 0.69
13125, 1613, 2363.56, 863.60, 2493.51, 1130.28, 0, 0.95
13125, 1619, 2207.21, 970.83, 2355.28, 1252.47, 0, 0.78
13125, 1638, 2666.23, 802.37, 2795.11, 1050.57, 0, 0.66
13125, 1635, 2720.59, 748.89, 2854.16, 957.46, 3, 0.53
13125, 1593, 2175.78, 786.31, 2290.06, 1015.25, 1, 0.29
13150, 1613, 2363.30, 864.53, 2493.35, 1129.59, 0, 0.94
13150, 1619, 2208.38, 968.01, 2356.63, 1252.34, 0, 0.69
13150, 1638, 2668.41, 797.24, 2806.47, 1021.61, 0, 0.39
13150, 1635, 2707.89, 749.16, 2853.76, 958.07, 3, 0.63
13150, 1593, 2169.57, 789.35, 2289.65, 1018.37, 1, 0.78
13175, 1613, 2363.85, 866.22, 2493.17, 1133.16, 0, 0.96
13175, 1619, 2208.47, 969.93, 2356.09, 1251.89, 0, 0.86
13175, 1638, 2666.92, 802.01, 2799.35, 1040.76, 0, 0.89
13175, 1635, 2715.37, 747.75, 2854.35, 958.07, 3, 0.60
13175, 1593, 2165.54, 795.39, 2284.90, 1021.25, 1, 0.65
13200, 1613, 2365.23, 866.21, 2494.66, 1132.79, 0, 0.96
13200, 1619, 2208.53, 967.52, 2356.98, 1245.95, 0, 0.86
13200, 1638, 2667.65, 802.66, 2796.87, 1047.12, 0, 0.60
13200, 1635, 2718.32, 746.30, 2853.02, 957.79, 3, 0.45
13200, 1593, 2163.74, 796.76, 2278.40, 1015.13, 1, 0.62
13225, 1613, 2365.37, 866.39, 2494.91, 1135.05, 0, 0.96
13225, 1619, 2209.20, 970.16, 2355.83, 1249.59, 0, 0.81
13225, 1638, 2668.02, 803.85, 2796.18, 1051.13, 0, 0.85
13225, 1635, 2723.32, 744.31, 2852.94, 959.03, 3, 0.39
13250, 1613, 2364.53, 865.09, 2493.95, 1133.49, 0, 0.96
13250, 1619, 2210.37, 970.83, 2356.68, 1248.19, 0, 0.82
13250, 1638, 2668.06, 804.10, 2794.78, 1051.63, 0, 0.79
13250, 1635, 2723.07, 746.27, 2852.68, 960.82, 3, 0.70
13250, 1593, 2167.89, 785.93, 2277.60, 1004.00, 1, 0.51
13275, 1613, 2362.54, 864.04, 2494.25, 1134.42, 0, 0.94
13275, 1619, 2210.36, 969.36, 2355.88, 1251.43, 0, 0.82
13275, 1638, 2667.10, 803.24, 2791.83, 1046.32, 0, 0.73
13275, 1635, 2720.02, 746.46, 2853.06, 959.62, 3, 0.53
13275, 1593, 2163.42, 785.14, 2283.09, 1015.93, 1, 0.76
13300, 1613, 2363.69, 864.80, 2495.01, 1133.37, 0, 0.95
13300, 1619, 2210.03, 969.66, 2356.15, 1249.98, 0, 0.86
13300, 1638, 2668.82, 805.50, 2795.04, 1050.04, 0, 0.84
13300, 1635, 2718.61, 747.50, 2849.76, 957.18, 1, 0.50
13300, 1593, 2198.64, 782.09, 2308.23, 998.85, 1, 0.57
13300, 1687, 1559.83, 612.69, 1697.46, 823.60, 0, 0.34
13300, 1688, 2718.01, 747.66, 2849.18, 956.47, 3, 0.48
13325, 1613, 2363.93, 866.21, 2494.06, 1133.21, 0, 0.95
13325, 1619, 2210.18, 970.14, 2357.65, 1250.28, 0, 0.85
13325, 1638, 2667.90, 806.40, 2795.07, 1052.86, 0, 0.85
13325, 1635, 2716.45, 746.43, 2849.10, 956.59, 1, 0.33
13325, 1593, 2200.94, 780.90, 2308.71, 992.60, 1, 0.65
13325, 1687, 1559.46, 612.46, 1697.01, 825.65, 1, 0.36
13325, 1688, 2716.06, 746.21, 2849.07, 956.41, 3, 0.67
13350, 1613, 2363.48, 866.42, 2493.34, 1133.76, 0, 0.96
13350, 1619, 2209.32, 970.26, 2356.20, 1249.38, 0, 0.87
13350, 1638, 2668.02, 802.99, 2798.22, 1052.75, 0, 0.87
13350, 1593, 2201.72, 779.79, 2306.13, 991.59, 1, 0.36
13350, 1687, 1559.37, 613.98, 1698.13, 826.26, 0, 0.39
13350, 1690, 1559.39, 614.04, 1698.18, 826.18, 1, 0.35
13375, 1613, 2363.52, 864.84, 2492.34, 1134.20, 0, 0.96
13375, 1619, 2209.02, 971.47, 2355.63, 1250.59, 0, 0.86
13375, 1638, 2667.58, 803.10, 2797.31, 1053.04, 0, 0.87
13375, 1593, 2199.24, 778.23, 2306.98, 995.78, 1, 0.59
13375, 1687, 1559.73, 612.75, 1698.40, 823.36, 0, 0.35
13375, 1690, 1559.79, 612.58, 1698.34, 823.04, 1, 0.35
13375, 1635, 2716.36, 747.80, 2851.09, 958.73, 3, 0.45
13400, 1613, 2361.74, 863.91, 2491.67, 1133.34, 0, 0.95
13400, 1619, 2208.15, 972.49, 2355.32, 1248.58, 0, 0.84
13400, 1638, 2666.76, 802.95, 2794.55, 1053.28, 0, 0.91
13400, 1593, 2199.25, 778.29, 2304.01, 991.91, 1, 0.50
13400, 1687, 1560.57, 635.19, 1686.04, 827.24, 0, 0.56
13425, 1613, 2362.87, 860.26, 2496.59, 1133.23, 0, 0.94
13425, 1619, 2207.76, 973.29, 2356.40, 1249.94, 0, 0.81
13425, 1638, 2660.05, 802.45, 2787.73, 1045.77, 0, 0.82
13425, 1593, 2197.16, 775.77, 2310.03, 996.54, 1, 0.40
13425, 1706, 2187.98, 778.83, 2301.45, 990.59, 0, 0.39
13425, 1690, 1589.58, 598.87, 1720.82, 805.20, 0, 0.35
13425, 1635, 2735.60, 722.20, 2864.81, 927.61, 3, 0.70
13450, 1613, 2364.04, 858.70, 2498.55, 1135.80, 0, 0.91
13450, 1619, 2209.25, 975.70, 2356.00, 1249.91, 0, 0.80
13450, 1638, 2633.14, 777.26, 2764.36, 1018.25, 0, 0.72
13450, 1706, 2174.20, 791.04, 2283.15, 1005.51, 1, 0.50
13450, 1690, 1632.08, 568.24, 1747.92, 777.38, 0, 0.67
13475, 1613, 2366.20, 860.44, 2498.78, 1134.02, 0, 0.92
13475, 1619, 2207.47, 968.72, 2359.14, 1250.79, 0, 0.81
13475, 1638, 2601.18, 754.88, 2730.32, 995.35, 0, 0.91
13475, 1690, 1646.55, 557.10, 1758.90, 767.86, 0, 0.67
13475, 1713, 1818.81, 655.44, 1926.79, 883.77, 0, 0.93
13475, 1635, 2743.52, 720.42, 2858.42, 933.70, 3, 0.30
13500, 1613, 2366.99, 856.91, 2499.18, 1131.80, 0, 0.66
13500, 1619, 2207.74, 958.56, 2361.22, 1251.96, 0, 0.89
13500, 1638, 2590.90, 748.15, 2721.43, 986.25, 0, 0.56
13500, 1690, 1650.48, 554.18, 1760.25, 763.85, 0, 0.49
13500, 1713, 1823.65, 653.98, 1933.08, 886.51, 0, 0.95
13500, 1635, 2745.05, 721.44, 2859.73, 934.92, 0, 0.70
13500, 1706, 2149.17, 725.97, 2256.32, 924.95, 1, 0.78
13525, 1613, 2363.83, 857.94, 2498.10, 1133.41, 0, 0.86
13525, 1619, 2205.48, 961.63, 2358.78, 1253.47, 0, 0.89
13525, 1638, 2590.61, 743.17, 2722.52, 972.22, 0, 0.50
13525, 1690, 1650.02, 555.20, 1759.14, 763.86, 0, 0.78
13525, 1713, 1824.00, 653.68, 1933.61, 884.70, 0, 0.94
13525, 1635, 2740.02, 697.83, 2858.58, 907.51, 3, 0.35
13525, 1706, 2134.20, 673.10, 2240.32, 865.47, 1, 0.63
13550, 1613, 2352.39, 826.80, 2480.62, 1089.80, 0, 0.95
13550, 1619, 2205.94, 960.85, 2360.56, 1254.51, 0, 0.93
13550, 1638, 2565.43, 725.62, 2688.67, 947.77, 0, 0.68
13550, 1690, 1690.06, 528.00, 1801.52, 728.20, 0, 0.64
13550, 1713, 1826.52, 653.44, 1932.92, 886.45, 0, 0.90
13575, 1619, 2203.97, 948.58, 2366.02, 1248.53, 0, 0.93
13575, 1713, 1839.74, 630.29, 1941.72, 846.34, 0, 0.51
13600, 1593, 2206.22, 799.49, 2333.29, 1049.69, 0, 0.88
13600, 1690, 1763.59, 547.19, 1860.84, 738.56, 0, 0.94
13650, 1758, 1134.48, 369.85, 1200.90, 486.41, 0, 0.66
13675, 1767, 973.43, 486.73, 1052.29, 652.98, 0, 0.69
13675, 1706, 2109.69, 515.96, 2196.19, 685.66, 0, 0.80
