frame,track_id,x,y,w,h,class_id,conf
1210,325,668.75,532.27,804.91,684.21,0,0.34
1220,325,672.41,531.36,799.88,681.7,0,0.77
1230,325,669.34,530.45,801,685.59,0,0.57
1240,325,669.71,530.03,801.77,688.11,0,0.48
1250,325,668.96,530.12,802.53,689.6,0,0.42
1260,325,668.8,530.94,802.9,689.68,0,0.74
1270,325,671.3,531.72,803.24,690.56,0,0.68
1280,325,670.89,534.82,804.61,694.96,0,0.77
1280,426,883.67,537.46,977.99,708.99,0,0.69
1290,325,669.97,534.66,805.22,690.18,0,0.7
1300,325,668.86,535.63,803.71,688.38,0,0.33
1310,325,667.86,533.96,803.57,689.8,0,0.81
1320,325,666.9,532.34,803.11,689.89,0,0.72
1330,325,666.66,531.95,802.83,689.84,0,0.78
1340,325,668.74,532.62,803.93,691.85,0,0.8
1350,325,670.42,538.36,802.74,692.03,0,0.82
1360,325,677.25,537.83,801.36,689.43,0,0.62
1380,325,672.24,532.03,795.61,678.2,0,0.3
1390,325,671.81,529.03,794.44,681.61,0,0.44
1400,325,670.41,530.44,798.15,681.88,0,0.77
1410,325,667.93,529.45,801.63,690.75,0,0.77
1420,325,669.73,531.63,804.12,691.64,0,0.69
1430,325,671.94,532.37,803.47,690.2,0,0.8
1440,325,671.72,534.04,803.79,692.73,0,0.78
1440,496,916.79,524.74,999.43,684.81,0,0.75
1450,325,672.73,533.81,803.01,690.42,0,0.76
1450,426,859.59,573.83,946.93,732.97,0,0.59
1460,325,669.7,535.38,805.07,688.06,0,0.36
1470,325,668.34,532.95,803.01,687.68,0,0.78
1480,325,666.82,531.22,803.27,690.82,0,0.77
1490,325,668.04,530.99,802.34,689.65,0,0.4
1490,426,839.71,615.07,940.1,814.31,0,0.66
1500,325,668.2,533.16,804.07,691.26,0,0.63
1510,325,669.15,532.21,802.66,688.92,0,0.64
1520,325,669.9,537.59,803.39,689.63,0,0.52
1530,325,671.67,536.77,800.44,687.31,0,0.39
1540,325,672.75,533.79,799.53,683.66,0,0.73
1570,496,930.82,541.66,1094.16,710.3,0,0.9
1660,577,2094.78,776.48,2223.5,1031.8,0,0.91
1670,577,2073.04,743.15,2207.14,992.11,0,0.92
1680,577,2060.4,724.47,2190.58,969.23,0,0.91
1690,577,2054.08,719.7,2181.74,962.67,0,0.93
1700,577,2050.95,718.02,2177.36,961.1,0,0.93
1710,577,2051.09,718.95,2177.88,961.89,0,0.94
1720,577,2052.51,719.57,2180.25,963.39,0,0.94
1730,577,2054.14,720.63,2180.65,963.12,0,0.92
1740,577,2055.47,720.03,2182.5,964.73,0,0.92
1750,577,2056,720.15,2183.47,965.59,0,0.93
1760,577,2056.4,719.28,2184.22,966.24,0,0.92
1770,577,2057.51,720.43,2184.81,966.26,0,0.93
1780,577,2058.26,721.96,2185.18,965.67,0,0.93
1790,577,2057.3,722.43,2184.74,965.73,0,0.91
1800,577,2057.21,722.15,2184.73,965.94,0,0.93
1810,577,2057,721.7,2184.99,966.88,0,0.92
1820,577,2058.09,721.67,2185.16,965.79,0,0.93
1830,577,2058.71,722.19,2185.04,964.75,0,0.92
1840,577,2058.84,723.19,2185.66,964.86,0,0.93
1840,325,679.16,520.28,807.08,674.38,0,0.66
1850,577,2058.6,723.44,2186.03,965.8,0,0.93
1860,577,2058.24,723.15,2186.37,966.77,0,0.93
1870,577,2058.31,722.31,2186.05,966.78,0,0.93
1880,577,2060.1,722.42,2186.25,967.16,0,0.92
1890,577,2059.06,722.11,2186.69,966.34,0,0.92
1900,577,2058.61,722.19,2186.65,966.58,0,0.92
1910,577,2058.46,721.67,2186.61,967.04,0,0.92
1920,577,2058.92,722.43,2188.2,966.34,0,0.92
1930,577,2059.44,722.36,2188.58,965.69,0,0.92
1940,577,2060.53,723.19,2189.42,963.27,0,0.92
1950,577,2060.65,723.39,2189.58,962.84,0,0.92
1960,577,2060.94,723.22,2189.32,963.16,0,0.93
1970,577,2060.42,723.81,2188.58,963.05,0,0.92
1980,577,2060.39,724.17,2187.96,963.26,0,0.92
1990,577,2060.22,724.45,2187.45,964.08,0,0.93
2000,577,2060.3,724.36,2187.25,964.33,0,0.93
2010,577,2064.22,725.78,2186.75,964.85,0,0.87
2020,577,2063.26,724.16,2189.47,964.09,0,0.94
2030,577,2063.38,724.09,2189.61,964.6,0,0.93
2040,577,2062.4,724.31,2189.39,964.36,0,0.92
2050,577,2061.05,726.58,2188.08,964.96,0,0.92
2060,577,2060.42,728.54,2186.15,966.07,0,0.91
2070,577,2060.68,725.9,2187.11,966.53,0,0.92
2080,577,2061.53,725.74,2189.41,967.09,0,0.91
2090,577,2061.94,725.21,2190.77,966.13,0,0.92
2100,577,2062.22,724.8,2191.61,966.01,0,0.92
2110,577,2062.8,725.25,2191.74,965.38,0,0.92
2120,577,2062.86,725.26,2192.49,964.44,0,0.93
2130,577,2062.7,725.03,2192.65,964.87,0,0.92
2140,577,2062.41,724.83,2192.48,966.31,0,0.92
2150,577,2062.55,725.27,2192.42,966.97,0,0.92
2160,577,2062.72,725.74,2191.98,967.09,0,0.92
2170,577,2063.23,725.67,2192.74,965.77,0,0.93
2180,577,2063.15,725.68,2193.18,965.59,0,0.93
2190,577,2063.37,726.11,2192.09,964.8,0,0.94
2200,577,2063.25,725.32,2192.64,962.4,0,0.86
2210,577,2066.07,719.59,2195.43,942.86,0,0.74
2220,577,2064.03,723.34,2192.79,956.94,0,0.92
2220,622,2262.86,696.12,2374.36,924.88,1,0.77
2230,577,2063.2,724.77,2192.23,961.58,0,0.93
2230,622,2272.53,698.01,2395.72,924.31,1,0.59
2240,577,2063.5,724.78,2191.98,963.83,0,0.93
2250,577,2063.49,724.71,2191.02,964.55,0,0.93
2260,577,2063.57,725.41,2191.36,964.66,0,0.93
2270,577,2062.88,725.94,2191.19,964.39,0,0.92
2280,577,2062.47,725.67,2190.93,964.11,0,0.92
2280,622,2277.77,696.5,2379.04,924.44,1,0.71
2290,577,2062.35,724.84,2191.92,963.65,0,0.92
2290,635,633.39,336.55,753.79,455.41,0,0.55
2290,622,2276.76,696.46,2378.14,925.04,1,0.75
2300,577,2061.68,724.78,2189.39,963.9,0,0.9
2310,577,2061.82,726.39,2189.14,964.17,0,0.9
2310,622,2275.8,696.68,2376.56,925.4,1,0.65
2320,577,2061.92,725.87,2189.62,964.78,0,0.92
2330,577,2061.7,724.96,2190.55,964.98,0,0.93
2340,577,2061.84,725.01,2192.17,964.65,0,0.92
2350,577,2061.85,725.18,2193.23,964.24,0,0.92
2360,577,2062.02,724.83,2192.88,963.75,0,0.92
2370,577,2062.4,725.66,2192.31,963.05,0,0.92
2380,577,2061.97,725.18,2192.32,963.44,0,0.92
2390,577,2062.53,726.67,2190.41,965.02,0,0.9
2400,577,2062.57,727.77,2189.52,965.65,0,0.91
2410,577,2062.64,726.97,2190.1,965.53,0,0.91
2420,577,2062.53,726.69,2191.11,963.53,0,0.92
2430,577,2062.62,726.29,2191.48,962.93,0,0.93
2440,577,2061.76,725.36,2192.35,964.04,0,0.92
2440,654,864.3,455.13,963.9,610.69,0,0.79
2450,577,2061.32,725.13,2192.92,964.2,0,0.93
2460,577,2061.13,724.59,2192.97,964.11,0,0.92
2470,577,2062.55,722.08,2192.77,963.64,0,0.95
2480,577,2062.84,723.37,2193.46,964.31,0,0.94
2490,577,2063.5,724.3,2193.26,964.05,0,0.94
2490,673,2287.27,971.28,2433.72,1265.03,1,0.73
2500,577,2063.62,724.76,2193.08,964.12,0,0.93
2500,673,2268.43,909.74,2426.83,1192.09,3,0.44
2510,577,2063.57,724.75,2192.89,964.09,0,0.94
2510,673,2265.45,866.39,2415.48,1141.84,3,0.28
2520,577,2063.04,724.72,2192.43,964.11,0,0.94
2520,673,2265.84,851.69,2410.46,1123.67,1,0.33
2520,680,1451.84,332.98,1584.46,453.03,0,0.82
2530,577,2062.97,724.89,2192.4,964.16,0,0.94
2530,673,2267.59,849.48,2409.56,1119.73,1,0.36
2540,577,2062.63,723.93,2192.66,963.82,0,0.93
2540,680,1494.84,335.16,1617.32,456.98,0,0.61
2550,577,2062.65,724.34,2192.77,963.75,0,0.94
2550,680,1510.05,337.19,1629.78,458.67,0,0.68
2550,673,2268.55,848.94,2409.2,1118.85,1,0.4
2560,577,2062.7,725.79,2191.8,964.73,0,0.94
2560,673,2269.18,851.05,2409.39,1121.44,1,0.49
2570,577,2062.9,725.71,2191.75,964.73,0,0.93
2570,680,1524.98,339.96,1636.86,459.33,0,0.76
2580,577,2063.04,725.82,2191.57,964.38,0,0.94
2580,680,1523.41,339.21,1631.77,452.95,0,0.54
2590,577,2062.6,726.12,2192.09,965.13,0,0.94
2590,683,2677.72,837.3,2796.78,1090.21,0,0.91
2600,577,2062.57,726.09,2192.1,965.43,0,0.93
2600,680,1530.32,336.09,1640.74,460.03,0,0.5
2610,577,2062.4,725.81,2190.66,965.9,0,0.93
2620,577,2062.42,725.7,2190.01,966.18,0,0.93
2620,690,2269.11,862.31,2411.9,1130.55,1,0.4
2630,577,2062.49,726.22,2189.73,966.27,0,0.93
2630,690,2269.32,863.01,2412.28,1131.01,1,0.42
2630,691,2949.05,581.63,3043.26,767.9,0,0.9
2630,680,1550.11,337.74,1653.73,459.99,0,0.51
2640,577,2062.63,727.13,2189.57,965.38,0,0.93
2640,690,2269.21,862.05,2412.94,1129.4,3,0.43
2640,691,2946.95,544.39,3036.69,722.65,0,0.82
2650,577,2062.43,727.32,2189.63,966,0,0.94
2650,690,2269.93,861.78,2412.47,1127.96,3,0.58
2650,691,2918.14,504.26,3004.45,668.37,0,0.85
2650,680,1543.27,348.79,1667.47,487.45,0,0.39
2660,577,2062.37,727.12,2189.8,966.01,0,0.93
2660,690,2269.62,862.82,2412.06,1128.43,3,0.48
2660,691,2869.94,467.18,2960.49,629.45,0,0.9
2660,680,1547.65,341.07,1661.5,472.1,0,0.39
2670,577,2062.24,726.51,2190.5,967.31,0,0.93
2670,690,2269.49,862.75,2411.9,1129.8,1,0.51
2670,680,1549.15,338.59,1660.08,466.89,0,0.51
2680,577,2061.93,726.51,2190.5,968.21,0,0.93
2680,690,2269.74,862.69,2412.56,1129.62,3,0.49
2680,700,2269.74,862.64,2412.67,1129.77,1,0.47
2690,577,2061.69,727.19,2189.63,967.34,0,0.93
2690,680,1564.42,341.42,1663.67,465.68,0,0.34
2700,577,2061.59,727.25,2189.61,966.54,0,0.93
2700,680,1551.91,336.95,1664.72,464.57,0,0.48
2700,690,2268.16,863.7,2413.41,1130.06,3,0.39
2710,577,2061.24,727.36,2189.36,966.46,0,0.93
2710,680,1551.26,340.23,1665.45,467.04,0,0.6
2710,690,2267.72,864.02,2413.41,1129.82,3,0.4
2720,577,2060.98,727,2189.91,967.57,0,0.93
2720,690,2267.65,865.68,2412.57,1130.36,3,0.36
2730,577,2061.23,727,2189.81,967.13,0,0.92
2730,690,2268.18,867.5,2412.17,1130.55,1,0.27
2730,710,2231.58,1408.67,2481.67,1832.4,2,0.92
2730,680,1555.52,342.13,1669.92,463.94,0,0.48
2740,577,2061.42,727.43,2189.62,967.45,0,0.93
2740,690,2268.91,869.55,2412.71,1131.89,1,0.37
2740,710,2226.65,1295.27,2457.62,1690.55,2,0.97
2750,577,2062.03,725.61,2189.92,966,0,0.93
2750,690,2268.63,873.17,2411.6,1132.18,3,0.43
2750,710,2209.35,1199.27,2425.19,1550.49,2,0.94
2750,673,2280.1,671.24,2376.88,864.56,1,0.58
2750,680,1556.6,343.4,1669.91,466.02,0,0.66
2760,577,2061.58,720.29,2189.29,963.79,0,0.67
2760,690,2266.54,872.71,2411.48,1125.37,3,0.4
2760,710,2211.15,1130.15,2398.46,1456.25,2,0.48
2760,673,2268.86,662.85,2361.19,859.34,1,0.71
2760,680,1555.98,342.25,1669.5,465.85,0,0.31
2770,577,2061,719.76,2188.41,964.71,0,0.92
2770,690,2272.91,872.82,2416.24,1132.17,3,0.42
2770,710,2201.3,1085.03,2377.3,1387.13,2,0.59
2770,673,2239.79,649.96,2336.34,839.05,1,0.72
2780,577,2060.28,721.87,2187.86,965.94,0,0.92
2780,690,2276.82,873.15,2418.37,1129.74,1,0.59
2780,710,2188.53,1045.71,2361.8,1337.1,2,0.32
2790,577,2060.3,710.55,2183.92,956.53,0,0.86
2790,690,2278.79,872.76,2418.57,1125.79,1,0.38
2790,710,2181.62,1018.68,2351.59,1301.75,2,0.8
2800,577,2058.52,689.41,2179.36,926.17,0,0.94
2800,690,2283.25,866.37,2421.13,1110.56,3,0.36
2800,710,2176.29,1002.81,2346.48,1279.07,2,0.9
2810,577,2069.17,656.32,2182.68,872.75,0,0.93
2810,690,2283.79,846.12,2414.83,1086.53,3,0.6
2810,710,2172.84,989.31,2341.93,1262.77,2,0.88
2810,673,2218.69,564.51,2303.19,747.27,0,0.5
2820,577,2065.19,609.67,2171.93,813.58,0,0.9
2820,690,2281.8,798.37,2403.35,1032.31,1,0.62
2820,710,2161.7,949.99,2335.6,1225.85,2,0.94
2830,577,2040.21,565.15,2140.15,755.95,0,0.95
2830,690,2272.29,738.49,2383.18,962.21,1,0.95
2830,710,2157.1,890.75,2320.4,1167.07,2,0.6
2830,673,2187.6,513.28,2267.46,685.87,0,0.49
2840,577,1999.33,522.58,2098.21,709.12,0,0.94
2840,710,2151.65,836.25,2302.98,1087.55,0,0.42
2840,673,2185.5,493.14,2263.34,657.22,0,0.81
2850,577,1962,490.32,2051.34,659.31,0,0.83
2850,710,2151.5,774.46,2285.92,1006.79,0,0.81
2850,673,2181.77,473.53,2253.67,622.04,0,0.55
2860,577,1933.43,456.35,2019.1,612.32,0,0.91
2860,710,2153.3,709.95,2276.49,926.62,0,0.84
2870,577,1919.05,420.23,1996.97,569.4,0,0.87
2870,710,2157.82,651.66,2270.03,849.99,0,0.61
2880,577,1904.36,386.74,1978.73,525.1,0,0.52
2880,710,2157.35,603.16,2265.75,790.85,0,0.4
2880,673,2157,420.73,2216.94,550.06,0,0.74
2890,577,1892.2,359.47,1959.85,490.61,0,0.51
2890,710,2156.48,554.56,2260.52,736.14,0,0.83
2890,673,2136.14,408.32,2196.2,536.75,0,0.66
2900,577,1889.74,333.24,1954.07,452.65,0,0.55
2900,710,2152.29,514.23,2248.34,682.79,0,0.58
2910,577,1890.11,318.4,1950,429.19,0,0.62
2910,710,2139.61,480.57,2230.34,638.21,0,0.77
2920,710,2126.35,452.43,2212.67,596.91,0,0.88
2930,710,2102.58,417.9,2188.14,554.38,0,0.53
2940,710,2080.22,389.02,2166.01,524.58,0,0.67
3090,870,1838.83,616.91,1936.29,824.85,0,0.94
3100,870,1835.74,576.19,1925.93,769.6,0,0.91
3110,870,1830.77,537.2,1914.26,708.71,0,0.94
3110,873,841.43,483.61,929.03,658.41,0,0.73
3120,870,1820.29,498.77,1902.61,668.16,0,0.9
3130,870,1809.54,461.34,1888.59,629.38,0,0.82
3140,870,1796.65,445.66,1869.39,599.69,0,0.84
3140,875,748.54,469.83,837.89,619.91,0,0.91
3150,870,1777.58,434.74,1847.63,570.17,0,0.87
3150,875,750.51,485.51,846.6,638.58,0,0.78
3160,875,740.65,501.35,835.85,657.54,0,0.82
3170,875,739.18,510.72,833.45,671.27,0,0.84
3170,870,1730.55,377.15,1796.79,504.13,0,0.73
3180,875,747.29,514.11,845.38,682.37,0,0.9
3180,870,1731.46,359.72,1794.14,481.18,0,0.65
3190,875,763.08,516.99,866.4,684.54,0,0.89
3210,875,792.66,524.76,909.96,691.65,0,0.54
3220,875,802.38,535.95,916.03,693.45,0,0.58
3230,875,798.48,526.17,916.06,692.39,0,0.75
3240,875,794.63,521.61,911.92,687.63,0,0.8
3250,875,779.78,518.43,906.02,688.06,0,0.81
3260,875,768.6,516.32,896.34,683.98,0,0.85
3260,899,1935.72,414.23,2007.4,564.27,0,0.88
3260,902,822.07,328.44,882.51,439.74,0,0.61
3270,875,757.28,518.72,883.25,679.71,0,0.54
3270,899,1927.17,370.67,1997.32,505.61,0,0.84
3280,875,763.11,517.74,883.21,676.87,0,0.52
3280,899,1911.88,328.64,1973.44,443.84,0,0.75
3290,875,752.08,511.94,876.69,674.24,0,0.75
3300,875,745.96,510.01,873.98,675.11,0,0.56
3310,875,742,511.16,873.88,674,0,0.7
3320,875,738.13,512.19,875.7,673.83,0,0.8
3330,875,738.67,512.13,876.16,679.39,0,0.71
3330,908,940.43,458.4,1020,612.37,0,0.87
3340,875,740.28,512.81,874.02,676.11,0,0.71
3340,908,939.5,491.88,1022.82,647.73,0,0.88
3350,875,740.48,513.9,870.38,672.81,0,0.58
3360,875,740.14,513.32,872.1,672.75,0,0.52
3370,875,743.58,513.58,873.78,671.54,0,0.57
3380,875,744.79,513.93,870.78,676.69,0,0.62
3390,875,747.53,513.09,873.2,675.71,0,0.77
3400,875,748.5,514.4,875.74,676.94,0,0.71
3410,875,746.49,513.95,873.52,677.14,0,0.77
3420,875,748.2,513.47,866.7,678.61,0,0.72
3430,875,746.8,513.54,870.12,680.99,0,0.74
3440,875,747.01,512.74,867.08,675.17,0,0.76
3450,875,743.62,512.35,869.72,674.79,0,0.69
3460,875,740.96,512.44,871.78,674.87,0,0.72
3470,875,743.69,512.51,869.43,675.56,0,0.79
3480,875,741.17,513.45,864.51,672.4,0,0.66
3490,875,733.56,515.47,863.53,673.13,0,0.42
3490,948,2884.53,651.67,2999.85,869.35,0,0.91
3500,875,730.02,515.24,857.37,671.02,0,0.67
3520,875,724.74,516.41,836.17,668.53,0,0.28
3530,875,729.19,517.91,848.09,670.42,0,0.3
3540,875,734.58,518.58,849.59,669.85,0,0.53
3550,875,730,513.11,853.19,669.87,0,0.75
3560,875,731.99,514.28,853.46,669.43,0,0.57
3570,875,731,515.12,850.36,668.13,0,0.61
3580,875,736.81,513.51,850.08,668.17,0,0.77
3590,875,734.45,513.07,852.63,670.29,0,0.77
3600,875,728,512.81,853.4,670.4,0,0.68
3610,875,726.69,513.35,851.52,670.05,0,0.58
3620,875,729.52,513.19,849.38,669.03,0,0.42
3640,992,840.51,489.15,942.11,643.78,0,0.79
3650,875,734.86,515.93,843.83,679.95,0,0.58
3660,875,734.38,512.98,843.54,667.1,0,0.44
3680,1010,2149.39,999.53,2311.33,1320.2,0,0.87
3690,1010,2171.25,955.09,2324.88,1263.38,0,0.75
3690,1012,1352.17,376.75,1428.08,517.47,0,0.75
3690,875,724.39,523.3,850.93,710.85,0,0.64
3700,1010,2178.63,918.52,2328.85,1214.25,0,0.89
3700,1012,1331.46,404.87,1407.49,543.23,0,0.82
3700,1019,3612.38,868.89,3762.06,1122.05,0,0.82
3700,1020,2519.42,835.07,2654.7,1094.45,0,0.95
3710,1010,2182.33,902.23,2330.87,1185.32,0,0.91
3710,1012,1303.35,431.87,1380.88,576.14,0,0.74
3710,1019,3573.31,892.41,3724.24,1149.48,0,0.6
3710,1020,2526.46,825.86,2663.25,1076.88,0,0.87
3720,1010,2183,896.56,2334.04,1174.79,0,0.91
3720,1012,1275.68,450.66,1366.32,596.08,0,0.6
3720,1019,3463.77,906.78,3654.02,1162.44,0,0.89
3720,1020,2535.75,819.67,2674.77,1068.2,0,0.92
3720,992,813.58,477.01,903.39,627.5,0,0.62
3720,875,722.07,527.46,852.64,681.25,0,0.4
3730,1010,2185.67,890.68,2333.31,1170.75,0,0.56
3730,1012,1279.26,467.14,1373.53,627.27,0,0.84
3730,1020,2537.49,819.76,2678.32,1064.73,0,0.91
3740,1010,2185.23,890.89,2332.61,1169,0,0.8
3740,1012,1299.6,484.87,1394.69,650.42,0,0.73
3740,1020,2536.32,819.52,2677.26,1065.21,0,0.52
3740,875,722.7,516.35,827.8,669.23,0,0.46
3750,1010,2186.23,893.57,2335.76,1167.52,0,0.8
3750,1012,1315.02,500.14,1412.3,671.41,0,0.86
3750,1020,2533.01,819.58,2672.7,1065.38,0,0.38
3760,1010,2187.85,896.13,2337.26,1168.37,0,0.78
3760,1012,1312.9,514.29,1415.55,692.37,0,0.89
3760,1020,2526.46,827.58,2734.89,1102.86,3,0.93
3760,1044,1286.39,765.88,1412.34,1022.96,0,0.91
3760,875,728.22,514.4,833.8,670,0,0.56
3770,1010,2191.38,887.75,2331.57,1153.48,0,0.53
3770,1012,1300.38,531.48,1406.14,717.03,0,0.7
3770,1020,2528.4,822.67,2701.53,1082.14,0,0.51
3770,1044,1331.61,731.42,1454.72,964.21,0,0.81
3770,875,726.61,518.72,838.58,675.29,0,0.45
3780,1010,2192.28,892.89,2334.6,1166.69,0,0.82
3780,1012,1271.94,555.61,1382.81,756.41,0,0.92
3780,1020,2533.72,823.14,2687.92,1073.13,0,0.86
3780,992,788.18,515.31,919.59,668.3,0,0.59
3790,1010,2189.92,890.44,2337.87,1172.56,0,0.33
3790,1020,2536.76,823.58,2682.35,1070.29,0,0.83
3790,1063,1537.94,874.33,1715.19,1161.05,0,0.83
3790,1044,1412.3,637.38,1525.03,853.99,0,0.95
3800,1010,2186.92,889.75,2337.85,1174.11,0,0.41
3800,1020,2534.52,822.19,2678.02,1068.89,0,0.9
3800,1063,1534.53,878.44,1713.75,1165.6,0,0.79
3810,1010,2186.21,891.67,2337.8,1174.62,0,0.34
3810,1020,2531.47,821.23,2669.35,1068.08,0,0.32
3810,1063,1532.89,884.19,1713.48,1163.25,0,0.91
3810,1012,1221.27,572.48,1380.58,790.79,0,0.62
3820,1010,2183.75,895.25,2335.99,1175.14,0,0.37
3820,1020,2529.32,820.47,2667.59,1069.94,0,0.75
3820,1063,1533.96,888.96,1716.75,1164.04,0,0.88
3820,1044,1446.57,553.33,1608.61,749.1,0,0.81
3830,1010,2184.55,897.95,2334.75,1174.59,0,0.68
3830,1020,2531.57,820.02,2671.2,1068.88,0,0.76
3830,1063,1535.97,881.6,1718.04,1160.17,0,0.92
3830,992,803.8,546.26,931.98,724.76,0,0.84
3840,1010,2184.78,898.43,2333.91,1175.59,0,0.56
3840,1020,2534.06,819.57,2675.44,1069.05,0,0.85
3840,1063,1537.47,878.74,1717.44,1158.64,0,0.94
3850,1010,2184.44,896.98,2334.61,1177.12,0,0.69
3850,1020,2535.92,818.84,2676.65,1070.3,0,0.84
3850,1063,1538,878.19,1717.08,1158.18,0,0.94
3860,1010,2184.1,896.3,2334.37,1177.73,0,0.62
3860,1020,2535.66,815.4,2675.95,1069.65,0,0.77
3860,1063,1537.55,877.53,1716.02,1158.27,0,0.95
3870,1010,2185.42,892.88,2336.59,1176.14,0,0.83
3870,1020,2532.76,817.45,2676.79,1068.95,0,0.85
3870,1063,1536,876.89,1713.62,1156.2,0,0.95
3880,1010,2186.27,893.13,2337.12,1175.03,0,0.72
3880,1020,2532.03,820.14,2675.41,1067.79,0,0.48
3880,1063,1534.25,877.82,1710.54,1157.46,0,0.96
3890,1010,2186.6,892.82,2337.31,1174.54,0,0.7
3890,1020,2532.64,819.95,2675.39,1067.19,0,0.78
3890,1063,1535.18,872.94,1712.85,1156.89,0,0.95
3900,1010,2185.73,893.27,2338.08,1174.82,0,0.26
3900,1020,2533.47,820.13,2675.43,1068.36,0,0.79
3900,1063,1534.21,873.94,1715.57,1160.89,0,0.94
3910,1010,2185.37,892.89,2338.66,1174.81,0,0.4
3910,1020,2533.65,819.55,2676.07,1069.18,0,0.85
3910,1063,1534.61,875.95,1717.09,1159.45,0,0.95
3920,1010,2185.35,892.24,2338.57,1176.66,0,0.35
3920,1020,2534.53,819.87,2675.9,1070.41,0,0.84
3920,1063,1536.33,877.1,1717.64,1157.75,0,0.96
3920,1138,3744.19,1063.16,4042.87,1361.37,0,0.87
3930,1010,2185.54,892.35,2338.45,1175.63,0,0.73
3930,1020,2536.33,820.42,2676.3,1070.43,0,0.9
3930,1063,1535.7,877.03,1715.89,1157.71,0,0.96
3940,1010,2185.46,892.68,2337.69,1175.37,0,0.57
3940,1020,2536.34,820.68,2675.98,1070.55,0,0.89
3940,1063,1535.63,880.17,1715.08,1157.78,0,0.94
3950,1010,2185.78,892.57,2336.81,1175.31,0,0.38
3950,1020,2536.82,820.87,2676.12,1070.98,0,0.89
3950,1063,1535.85,880.23,1715.65,1157.71,0,0.94
3960,1010,2185.59,892.49,2336.49,1175.35,0,0.28
3960,1020,2535.65,821.43,2675.86,1071.26,0,0.82
3960,1063,1536.12,881.19,1717.51,1157.71,0,0.91
3970,1010,2186.03,892.63,2337.63,1176.18,0,0.53
3970,1020,2534.78,822.33,2675.13,1070.39,0,0.73
3970,1063,1536.4,880.09,1717.62,1158.47,0,0.94
3980,1010,2186.28,893.12,2337.98,1176.53,0,0.35
3980,1020,2534.72,822.05,2675.35,1070.01,0,0.72
3980,1063,1536.13,878.68,1716.82,1159.36,0,0.95
3990,1010,2186.24,893.73,2338.13,1176.54,0,0.39
3990,1020,2534.74,822.6,2674.83,1069.58,0,0.74
3990,1063,1535.94,877.69,1716.8,1158.75,0,0.95
4000,1010,2186,892.85,2338.22,1175.96,0,0.65
4000,1020,2531.71,821.88,2671.57,1070.28,0,0.52
4000,1063,1536.24,876.47,1717.11,1158.37,0,0.94
4010,1010,2186.07,893.02,2337.88,1175.62,0,0.66
4010,1020,2532.87,822.57,2672.83,1069.7,0,0.38
4010,1063,1536.79,877.27,1717.5,1158.59,0,0.92
4010,1148,2531.52,822.96,2669.76,1070.15,0,0.33
4020,1010,2185.45,893.71,2337.81,1176.4,0,0.41
4020,1020,2533.14,822.27,2673.74,1070.21,0,0.45
4020,1063,1537.02,877.97,1717.82,1155.57,0,0.94
4020,1148,2531.07,822.11,2669.6,1070.57,0,0.27
4030,1010,2185.11,893.51,2338.15,1177.37,0,0.34
4030,1063,1536.51,875.83,1718.71,1156.43,0,0.94
4040,1010,2185.51,893.93,2336.8,1175.94,0,0.63
4040,1063,1536.17,878.2,1718.85,1160.11,0,0.9
4040,1020,2530.27,821.07,2669.75,1070.05,0,0.59
4050,1010,2186.95,894.11,2336.96,1175.53,0,0.6
4050,1063,1536.05,881.12,1718.2,1159.44,0,0.94
4050,1020,2530.82,820.08,2672.7,1069.74,0,0.83
4060,1010,2186.62,893.47,2338.12,1176.77,0,0.5
4060,1063,1535.92,879.42,1716.6,1157.51,0,0.96
4060,1020,2532.81,819.33,2673.68,1069.04,0,0.85
4060,1155,2820.7,946.25,2975.06,1216.29,0,0.97
4070,1010,2186.72,892.83,2337.61,1176.76,0,0.57
4070,1063,1535.74,877.77,1716.9,1156.98,0,0.95
4070,1020,2531.85,819.75,2673.95,1068.94,0,0.73
4070,1155,2818.07,897.11,2960.29,1159.41,0,0.87
4080,1010,2186.59,892.5,2337.82,1176.63,0,0.64
4080,1063,1535.74,876.81,1716.88,1157.14,0,0.95
4080,1020,2529.94,819.5,2671.46,1069.68,0,0.32
4080,1155,2820.42,848.77,2959.2,1098.37,0,0.96
4080,1161,4003.96,913.58,4095.99,1125.63,0,0.36
4090,1010,2186.88,892.32,2337.48,1176.32,0,0.78
4090,1063,1535.75,877.75,1716,1157.68,0,0.95
4090,1020,2529.41,818.43,2669.81,1069.66,0,0.39
4090,1155,2804.42,813.81,2941.67,1062.49,0,0.95
4090,1161,3993.78,913.5,4092.01,1122.44,0,0.49
4100,1010,2187.69,892.26,2336.78,1175.32,0,0.37
4100,1063,1536.05,876.62,1715.87,1157.84,0,0.95
4100,1020,2529.78,819.19,2672.32,1069.96,0,0.34
4100,1155,2797.32,804.28,2941.5,1050.14,0,0.8
4100,1161,3999.12,906,4094.52,1121.37,0,0.57
4110,1010,2187.7,891.97,2335.98,1174.94,0,0.55
4110,1063,1536.14,877.34,1715.92,1158.36,0,0.94
4110,1020,2529.77,819.48,2673.32,1070,0,0.49
4110,1155,2798.45,802.68,2943.41,1049.11,0,0.81
4110,1161,4001.33,907.57,4095.56,1125.59,0,0.41
4120,1010,2186.61,892.46,2336.3,1174.88,0,0.69
4120,1063,1535.43,878.01,1716.07,1157.31,0,0.95
